9,4,w,4vlZ,6ijBt,z9,5aQeP,1035161264772,9,2012-04-22,9.999999999E9,OfGc,2012-11-05,n8B,1067107127319,9.999999999E9,d0,Wgc50,owN,1153,QQjXS,E,7iD,xo,2009-10-08,2007-02-22,2002-03-27,Private Passenger,GtmW,1E1Yb,8v,3,yN,3,NC,X,KZ,2006-03-17,1124,33,1
Y31,9,HkmyK,46D,X,7,oJU,1420070400000,9,2008-02-28,-9.99999998999985E8,X,2015-11-22,9vo,1338467221713,-9.99999998999985E8,J,G,zfi,rE9,4OOI,Pbex,53Qp,5,2011-04-23,2015-09-14,2007-11-20,Private Passenger,4loU8,7,UIt,EFF8,G,0,CA,e,8d,2004-11-12,866,78,1
KR,0,8a,b,ghN,Evn,EKR8,1255072942842,4,2008-11-19,-9.99999999E8,rxAJN,2017-08-01,oJQy,1420070400000,-9.99999999E8,7VgL,qZ,h5,DRNut,Oj,gFDs,KK,MmYf,2017-04-01,2011-08-09,2007-12-10,Renters,Bd1ld,sATUv,JWM,8nA,EWrXy,2,WY,FYL6,kY,2012-03-05,1615,60,4
Uxr,0,fPX,va,OrC,7qLJ,ZBy8f,1285239997090,8,2008-10-23,9.999999999E9,F6ZMr,2018-07-20,TE,1420070400000,-9.99999999E8,PD8p,3,L3V,6Xlj,oDn,AtGo,bXzmS,hHzH,2001-07-05,2002-09-16,2015-02-09,Renters,b3DS,J,A,W,sa,0,RI,q4,Kq,2006-06-28,1053,32,3
w,0,xqp,o,S9,1,AQ4J,946684800000,0,2015-08-15,9.999999999E9,G,2004-07-06,i55vx,946684800000,9.999999998999985E9,Fat,x4FXe,NfdtE,c,s,t4E9V,SNDdg,f,2014-03-11,2006-06-24,2012-08-05,Private Passenger,p5Oc,eGJJ,27o19,y20Bx,8Vlf,6,OH,iCaTH,IJZ24,2012-11-18,1715,79,3
lMIQ,8,1fY,Es8,yNc,PtX,n,1361807930397,1,2017-04-15,-9.99999999E8,vOV,2019-01-17,s,1246241203701,-9.99999999E8,q,KR24,DZ7,r,YO1S,zmM,IcU,9qpWu,2007-05-09,2011-07-18,2008-02-08,Renters,xF,9w,25sd,m3tvz,7cEeo,0,MN,sE,qcBV,2007-04-26,1751,94,1
U,7,Qp,T,VBI,OwKKs,b,1420070400000,9,2001-09-06,-9.99999998999985E8,SJN,2018-08-22,x,1420070400000,9.999999998999985E9,u,xaV,xrp,bGL,8yPn9,FmKp,s,i6t,2008-01-18,2011-04-21,2003-06-14,Renters,xR,uh,JNj,dGvPk,48,9,LA,8,mT,2001-06-06,1896,47,2
wY,8,749,G32RR,dTc,mPQU,3AzD9,946684800000,4,2009-09-08,-9.99999998999985E8,JF,2005-06-19,QpH1k,946684800000,9.999999999E9,KYFg7,RDCYa,U96a,mGWMd,qBu,sC,a03mz,0v6,2011-01-15,2017-04-18,2014-08-10,Private Passenger,ShkW,PhuvI,ihyhs,K548,fHq,4,ID,qEE,Q,2011-10-25,1797,54,3
jsb,7,D,02,wA,D712N,AO8,1394553897622,6,2010-05-23,9.999999998999985E9,yXFMb,2011-12-04,E1bnX,1367270535028,-9.99999999E8,S,H63,Smgx,h7AXR,USlP,Xvsw,if0,Fu,2001-02-28,2010-11-10,2008-04-23,Private Passenger,9,ykD,V,tCH0I,A,9,NV,kEuPb,DgOes,2000-02-27,1365,76,1
2RMF,8,n,S,5EBwF,nvdG,Bf,1420070400000,1,2012-08-24,-9.99999999E8,7fdP8,2015-03-22,Arj,946684800000,9.999999999E9,6,i,oc,06,KJ5,G,1jTJ,dAj,2009-04-21,2009-07-23,2019-06-09,Private Passenger,8,4rvra,A,s,BaLX,9,ND,nYm1,Jzs,2006-04-05,955,61,2
eQ5Zz,9,frI,Ba12E,za6F,kSx,BNDz4,946684800000,0,2006-10-11,-9.99999998999985E8,FMIp,2018-09-02,1rFh,984650582936,9.999999999E9,gwTrb,6g,CX,nDy5m,cF,tQ,FAq,M8zmW,2019-01-26,2011-10-04,2010-12-08,Private Passenger,ze0ge,yj8,vY,T,oNZuG,9,ME,4OP,9pW0l,2004-11-14,824,37,1
v,3,fCz8,B,2RN,tfBXT,rlQ,1129055945048,0,2003-03-14,9.999999998999985E9,75Y7,2005-01-12,Fov,1420070400000,9.999999999E9,YJ1K,vJs,TzJ4,QIVI,yB,XVVol,wnJqO,w,2015-03-12,2015-11-04,2009-06-28,Renters,tU,FR1ab,uvQb6,A,0,9,AL,qDJv,h,2017-09-19,611,42,4
efdA,3,IZ,5,3K2,06kxL,EmYYk,1420070400000,5,2010-12-08,-9.99999999E8,lpM,2019-10-09,tEd,1231361134070,-9.99999999E8,CU2T,A,Dlh2,kXIz,u,P,Pd,xwf,2012-10-18,2009-04-11,2015-03-28,Private Passenger,CcJ,7ub,an,TY0,K,9,DC,x,l,2011-02-03,1551,20,1
ki,3,Kbx0,t,RTa,c5ZC,i,946684800000,1,2011-07-21,9.999999999E9,D,2007-06-20,v,946684800000,9.999999999E9,Sm,b,DWxsw,lM,a,j3OQ5,mkz,10c0,2005-06-20,2011-12-18,2000-02-23,Renters,NerB,0hIfV,2p4WH,k5COH,fBH7,0,ID,OWQ,ZZj2,2017-04-27,1189,95,1
r,0,nQ,hnYH,s7Sud,GCh4,J96,1420070400000,0,2005-06-20,9.999999999E9,O,2019-08-01,O0,1167390317914,-9.99999999E8,Zp,9Es0q,EHDld,vr,20jh,j,6,c4,2013-01-27,2018-04-01,2008-04-23,Private Passenger,oAI,26,Z,2,f,9,OH,o,M96R,2000-01-02,1882,38,3
dIshR,6,Lw0E,OJz,XBo,r4l,uv8b0,1252590160592,9,2004-11-16,-9.99999999E8,IuLN1,2011-07-08,gwkwt,946684800000,9.999999998999985E9,ay5,CRLd,0Y3,bw9f,b,wyGm,JcE,1hlX,2000-02-03,2009-07-19,2009-10-24,Private Passenger,SsnJ,TV,z0YZf,S7,ym,3,WA,9Q4Gs,08N,2001-12-19,1995,96,1
W,0,h,7Kyhu,3yM,J,uU,946684800000,9,2006-11-27,-9.99999999E8,lmjAZ,2000-08-25,Ty5,1114917139254,-9.99999998999985E8,S,Q,xkzT,zy7qQ,DQD,Tl,67s,yimqn,2012-07-24,2006-06-09,2000-02-18,Private Passenger,cpe50,g,yP4,hu3,5BKJ,0,RI,H,uwtpS,2005-01-05,1096,55,0
v6kyw,9,Z,J,2,VDmK,wL,1079730863710,9,2015-09-16,-9.99999999E8,irIUM,2008-04-15,jI,946684800000,9.999999999E9,SEf,8,xGNzS,Tc5W,JN,Hc,c,Ms1o,2006-08-01,2004-10-17,2010-04-12,Private Passenger,b4AX,RTi4V,uuh4S,QQ,onXzJ,0,IA,bke,Wriz8,2018-10-13,1126,64,4
HI,6,NJY,cjJjL,r2,9n,ZgpI0,946684800000,9,2019-07-23,9.999999999E9,c,2002-07-19,5KC,1154347744676,9.999999999E9,1,j7,duTCi,EjZ7u,KRC,REJ,XtS,NtV,2007-03-05,2006-09-22,2014-06-06,Renters,moM,4X,Wz,viK,r,9,NE,aFL,R,2009-02-01,1602,68,2
A5T,6,tTD,F,4qdyp,ICVa,4I6s,946684800000,0,2017-01-16,9.999999999E9,xim21,2012-08-10,7x58U,946684800000,9.999999999E9,w,j7,eTDr,p1tUE,bS,R2Z,j,PsZ,2002-11-21,2014-12-16,2015-04-13,Renters,z,coI,g2,qc3Ow,pZ5t,8,AR,Luyy,bW,2005-07-08,973,52,2
U,0,s,rtt8R,UohI,9Pyds,lDbN,1138230343862,5,2005-11-26,9.999999999E9,a96q,2016-10-19,EJvY,1420070400000,9.999999999E9,NYM,PjJU4,fYWR,zn,le2,rK9f,f,ZRF,2019-04-10,2017-10-24,2002-04-10,Renters,6k,nd,tia,2W8i,y0UXV,3,ME,NX,fF,2016-12-14,616,81,1
eAoZ,9,6jMFu,j,W,FK,Z,1420070400000,7,2000-11-27,9.999999999E9,oo,2016-06-17,S4Mk,946684800000,9.999999999E9,wVWh9,SK,j,RR,v,Yt5rF,LasQN,hL2zj,2018-09-15,2008-06-25,2011-03-17,Renters,JH,m92b,o,Kd,c,2,CT,Q,Dw,2007-03-12,1427,94,4
J1As,1,9m,wA,B,VqB,lWAu,1269804178405,3,2011-02-22,9.999999999E9,0xx,2002-04-03,eV,946684800000,9.999999999E9,u,s,xK,03CKC,yO,m,ek,lus0,2001-01-27,2009-12-01,2018-09-19,Private Passenger,NQ,YL,3,L,mm5Uj,2,NH,K6J,Q7,2007-06-13,1999,21,0
lxbw,0,PjZ,v8,8iP,xPUYn,ERgA,1054835840005,0,2003-02-20,-9.99999999E8,r,2004-02-25,icl,1196806300391,9.999999998999985E9,Vjet,uWUC,Lme,Y,Ao1g3,x,m,H,2010-11-14,2014-09-07,2010-09-04,Renters,kq,HVxl,Gq64i,4ykXe,jSR9g,0,MS,t,x5EH,2002-05-13,709,94,2
v0,0,C,MNg3B,hhVec,TmN6i,u34l,1420070400000,5,2002-09-13,9.999999998999985E9,Os,2012-12-22,12b,977411899677,-9.99999999E8,U58,Trb,QV9b,VnQ,g1s5w,vCY7,YKzqY,54Q,2012-04-25,2003-11-18,2013-04-25,Renters,ZlhUR,JxlH,sW,l6Q,x7lH,0,NC,tZPZa,5vES4,2000-12-15,1132,43,2
F,0,2,S,cK4,Xrpsi,a,946684800000,2,2002-10-19,9.999999999E9,OQCxv,2019-01-26,RkUG2,1420070400000,9.999999999E9,pDfYo,lefk,6p,Zs,Uk,1Jjfv,6Xp,c,2001-05-16,2010-11-04,2011-05-22,Private Passenger,b,rsZEf,4w0,0NZNo,BBb,0,KS,nD20,r,2002-07-28,907,97,4
oHuiQ,0,t,aqH,AoE3L,em,Lk,1420070400000,7,2014-06-06,-9.99999998999985E8,OYHLG,2019-07-23,A,1420070400000,9.999999999E9,Geo5j,zXcbr,pK,VPP7,XVAmg,hiGW,seqG,LcS,2003-02-04,2015-08-03,2017-03-20,Private Passenger,UH,RWoJ,8,eH0,G,7,OR,c3x,UMrY,2009-01-20,1733,95,2
8xgik,9,zQH8B,1BoIn,EI,nnKWB,Hlx,1056271662718,4,2018-12-03,-9.99999999E8,3YI,2015-10-08,9W3,946684800000,-9.99999999E8,b,3yX,jwdV,kKQ,n2sxa,KlPG,Vtbk9,o,2003-05-20,2013-09-16,2013-01-18,Renters,Qlz,tCY,E,UZ,SU,9,ME,wNeiC,By,2004-05-25,841,25,4
sj,0,D,H,DVMGi,0KvLa,0A,1279207227763,8,2005-07-22,9.999999998999985E9,YVI,2017-07-09,TN6nz,968148877265,9.999999999E9,R7N,J,xPg,8Ju0,Y1zp,4xB,GZZ,9r,2004-12-26,2013-05-16,2010-03-02,Renters,E4FTv,F8YMu,4wFk,XXjh,0l9,0,NY,j,r,2019-08-02,1283,55,3
t,9,j6B9,wMJ,S,PeYI,oS,1061163743383,4,2008-03-14,-9.99999998999985E8,4za,2013-12-04,5V,1285656232835,-9.99999998999985E8,IgB9l,1NpJG,WMtA8,Fd,mhN,pJ4Pp,hmuxN,B0,2016-07-23,2011-06-01,2019-07-19,Renters,Vvm,J9bC2,IAkO,MeaVQ,Ry5,0,AZ,OHH,Yn,2018-05-28,1045,52,4
rgCh,3,q,W,4W,Bc,CZ,946684800000,9,2014-05-15,9.999999999E9,Co7,2011-03-19,Wr,1231864434392,9.999999999E9,6amCb,MKG,c6B,J,a8c7e,YOR,xUWqY,p3w3,2004-03-18,2019-06-09,2016-09-24,Private Passenger,bhv,I,xU,Da,f3Xf,9,NE,nRrS,Xz1O,2007-06-10,1583,32,0
PK,0,mSa,wCYgm,Skw,aoopt,W,1420070400000,0,2014-05-19,9.999999999E9,JrsiG,2001-04-04,EsZD,1420070400000,-9.99999999E8,ihY,38T6f,pJIJZ,mG16,v,7UpdS,mAphY,9ZUR,2003-12-11,2015-06-06,2009-09-03,Private Passenger,u,Cr,6q,buPlo,aqB,0,TN,il,z9,2009-04-12,1146,25,1
9,0,5kwRe,Ag,FSyd,r4b,WDv,1420070400000,0,2006-09-20,-9.99999999E8,hNu,2002-06-02,S,946684800000,9.999999999E9,c3,3M6SA,Is,I2w0,4i,LTCx,AN0,W6H,2015-02-01,2002-03-09,2019-12-19,Renters,tG,zq,dMnP,RLDX,T,0,NJ,ZJU,oJi,2004-09-23,973,55,1
O,0,5u,fG,UVLFc,oC,W,1420070400000,9,2000-05-07,9.999999998999985E9,u3xPv,2012-04-08,nn,946684800000,-9.99999998999985E8,r0t5,xY,v8fNm,m,QgOV,Ml,SGo,LRv,2004-08-07,2013-12-01,2013-08-06,Private Passenger,QpjFI,WME4q,p9YNz,mY,6,9,NH,V4tRp,33Bt,2017-07-17,1047,26,0
YowN,1,WMX,yyXWi,fg,FGaK,i,946684800000,0,2019-04-16,-9.99999999E8,Ol,2003-07-24,qJ6,1200406179998,9.999999999E9,Yltca,ZDsti,5Bm1,De,B5,tdR,wsd,oD,2006-11-10,2019-05-22,2016-04-17,Renters,q,Cx6lM,L,g,pWjoG,4,WA,mwy,QHW,2003-09-10,959,26,3
i78,9,SAHF,Cfm,lOGT,nzIS,wY,1420070400000,9,2014-01-05,-9.99999999E8,bI4aR,2011-03-27,dDI,1094898333571,-9.99999999E8,4CN9a,MHxp,KcUbi,g4txl,msFz,D7xZY,n6u,wJ,2002-02-27,2002-06-06,2000-07-20,Private Passenger,GezE1,n,kqFa,WV,zL,0,IN,XqLT,u0elN,2000-08-28,803,89,3
sdQ,0,gYXl9,o,EGFgN,MgQT,77O65,1135535554203,6,2011-03-21,-9.99999999E8,85N,2018-01-25,6o5mL,1264551042770,-9.99999998999985E8,1Dhdr,Xn,yQI,T,6,8qR,WFb,k,2008-01-09,2006-07-11,2017-11-03,Renters,92,X7,35PAA,S,3,0,OK,g,xWl,2011-09-02,844,83,4
tzU,7,Ah,g0Ahk,CRfr,YVT,0S7fa,1317168426893,0,2018-06-23,-9.99999998999985E8,Xtm2r,2011-06-27,6s56J,946684800000,9.999999999E9,ubQ3n,6m9uV,X,qhuua,F4XFL,g,q,Z,2005-02-04,2006-03-16,2011-09-28,Private Passenger,sYNO,W7dnB,R,gWNYe,haJ,9,IN,fG,Nq8q,2005-03-18,665,66,2
Ce,9,P,p5dj,gx,rpM,hz,1420070400000,0,2005-07-03,-9.99999998999985E8,V,2011-05-04,g0A,1085218271641,-9.99999999E8,qWh,fU,uJbC,NE,gEB5B,z,ECO4,0Cs,2009-08-01,2004-07-18,2019-11-06,Private Passenger,XxiW7,WE,KC7,AB,FRh9,7,UT,7,Lbhnj,2011-02-10,1315,48,1
is1Y,5,a49,qqs0E,RVta,ck,kE,1420070400000,0,2001-09-11,-9.99999998999985E8,8,2009-09-22,Rpz,1420070400000,9.999999999E9,8RV,wsP,w7,Ef02,Al,RxtR,CB,uH6d,2005-11-18,2019-06-02,2010-05-16,Private Passenger,y,oI,Wx,bjv,MP,2,WI,5F,7w,2005-05-10,1731,83,1
00PYP,0,Fxw,8am,A,lhk,t8m1,946684800000,2,2016-09-17,9.999999998999985E9,jPHFm,2018-12-10,83,1264308172397,9.999999998999985E9,l,o2p,DX,6N,C9,sY29Z,SGuPU,d2,2017-07-24,2016-06-23,2008-01-09,Private Passenger,Kb,f,dzIoG,o,FEBwV,1,OH,gK,WGcfP,2006-08-12,1329,45,2
jhz,0,KW8lP,7fsw4,Z7b3j,uBIGr,c,1420070400000,9,2008-01-15,9.999999999E9,bna,2005-05-21,1,1241047949380,-9.99999999E8,Qxw2S,y1Pr,4hiv8,aZr,VSv3,MxLU,H,Bp,2007-06-13,2004-12-08,2003-06-10,Renters,r,q,XqQ,cVV,vNYfi,9,CA,fBQ,J51h,2018-11-26,802,38,1
T2Um,0,7Yq,M,oxLq,5a,yKg,1350374798152,9,2011-05-15,9.999999999E9,ujlj,2008-08-17,azi4,946684800000,-9.99999998999985E8,G848,H7rD7,qC,j87,HZzD,dNA6o,hLU5,d9il,2019-07-22,2018-10-02,2004-09-18,Private Passenger,Km,JwCgZ,UIpl,rJnoK,L,5,NM,iGF,XH,2005-04-16,1215,48,0
27W,6,PU,qN,lKBf,y1e,hee,1420070400000,9,2000-02-25,-9.99999999E8,Wx,2000-10-21,YV0,1045844035123,9.999999998999985E9,5,ZCDh,Ye,lZi,LEBcV,m37,sG8,v,2016-07-18,2011-06-04,2013-10-17,Private Passenger,t,WYaP,aFAt,4,czj,9,VA,ipN5,ZF,2010-06-06,1148,20,4
8Q,2,SX,Q6qVE,W4kU,r7x,LU9,946684800000,9,2003-11-22,-9.99999999E8,6kB,2004-07-28,A4QAI,1420070400000,-9.99999999E8,bA5,5,n,P8,yXz,EMTo,g,Zv8,2012-04-14,2008-09-14,2014-10-15,Renters,X,hRbSC,m6,J,kO,0,NJ,ln,yB,2016-07-20,1706,56,3
US9lw,0,4,M32g,rC,VC,Ha9,946684800000,0,2009-02-13,-9.99999998999985E8,xdb37,2004-10-15,UxtLz,946684800000,9.999999998999985E9,0D1Ra,O,aFQ,P0z5S,E8,Fa,bLv,0,2016-09-11,2009-11-17,2001-08-08,Renters,CJUoq,1Ve,ts,lDGS,Dz6,9,CA,VP,T,2010-01-21,750,59,4
S,0,c5kG,Pdq,r0OA,Ck,9EEY,946684800000,0,2003-08-10,-9.99999999E8,5AUf,2012-06-09,T2i,1045125991303,-9.99999999E8,X,UIK6n,Kb,OTPT,ZIafm,f,2wK,U,2015-06-11,2018-10-17,2004-05-16,Renters,HUx,Wsn,Vp,wniI,1LvZ,0,NE,f,siB,2010-08-23,1069,82,0
TRmC,0,Ssx,zHO2,w6,u,BEiW,946684800000,0,2003-11-09,-9.99999999E8,EfY,2015-06-20,T,1420070400000,-9.99999998999985E8,UdAcM,F4QFd,lzIB,HRGG,ue,XGfwy,GnoeL,B,2018-06-01,2004-11-24,2018-04-04,Renters,Fo,rrX,mUJXc,7nST,x,9,IL,AHM,q,2009-08-11,1171,26,1
4FdH,9,JN,TOrO,pl,G,i,1420070400000,1,2004-10-05,-9.99999999E8,vV,2012-11-06,Gescf,1297701003314,-9.99999999E8,ZzFp,yej,kg,5esN,L,szhco,v,WaQR,2012-04-14,2005-01-03,2005-06-25,Renters,nRcrF,wEy0Z,n,qQ,h,9,GA,pjMx,Xp,2016-01-12,1063,96,0
KnRZs,0,TH,uGM,d,gCgPp,zD,1420070400000,6,2002-11-12,9.999999998999985E9,r,2000-02-08,ODw,1396861606053,9.999999998999985E9,1nad,nP2G,DR,9d4,D4x,nIJgg,hReC6,vm,2011-11-01,2016-11-16,2019-05-22,Renters,oCGz,v,J,pZmMy,0,9,SD,YJZ,Ph,2005-05-27,613,69,1
x,9,aZkN,gIc,h,9,b,1110646113958,9,2016-01-08,-9.99999999E8,wK,2018-02-04,mJ59,946684800000,-9.99999999E8,pkaL,2S,62,bq,p,8V,W,g,2010-09-12,2017-04-18,2004-01-16,Private Passenger,wS,2VHp,Xq,fTegJ,4z,9,HI,Sn,QDBAY,2003-02-05,1388,66,4
d,9,jjORO,1n,l,FXvHd,G1CiP,1128114316874,9,2017-09-03,9.999999999E9,N,2007-06-04,h3,946684800000,-9.99999999E8,45,r6,Fclof,WF,PPh1,WJ,XMIQ,RW,2013-05-19,2018-04-17,2002-09-13,Renters,U,HiVS,w,C,B,9,IL,sG5u,gj,2000-09-24,1158,53,3
RM,9,sRQlC,dIWbx,EP7Y,3ybQ,RLPy,1420070400000,8,2018-04-19,-9.99999999E8,5wp,2012-08-03,4qBu,1420070400000,-9.99999998999985E8,An,qt,9,Vi,YM0Da,jNFy6,cr,D8Z,2010-08-02,2018-08-10,2014-06-26,Renters,qH5,JAH,6u,0XXWI,PE9Bh,0,NH,Uu,B,2004-12-02,953,21,4
sq8,4,1lxDH,Q,b2,9y,3Bk61,946684800000,5,2004-04-21,-9.99999999E8,X9fyJ,2006-09-26,dh6K,1057404508469,-9.99999998999985E8,Bh5,QQhM,EbOw,m,CuB7X,iT,Ij,r0sj,2007-12-21,2010-03-13,2009-05-14,Private Passenger,pIG5,1,O03,lSwxw,U,8,TN,ad,w,2016-06-05,1476,94,3
dUlnf,0,FrR,Wb,xgK,ewRPP,DGIs,946684800000,9,2011-05-24,-9.99999999E8,ADMF,2011-03-06,3,1126026076279,9.999999998999985E9,6Hn,pAj,QxyB,aVQJ,tCpi,n,Xue,WPvW,2003-08-27,2009-02-19,2014-11-13,Renters,j,v,t,LTAOt,D,9,AK,44,Np8dU,2004-03-03,1604,67,4
h,0,TyqjD,aAg3,dY,hzwjs,qw,1064809534314,9,2014-01-15,-9.99999999E8,oil,2017-08-20,yh,946684800000,9.999999998999985E9,v,p,Ckck,u,EU,N,2g3Ep,3c,2008-10-24,2019-02-09,2017-03-07,Private Passenger,MsrP,53,w,XHV,E,9,ID,mUA46,Fr,2011-08-27,1216,49,1
FPDM,0,58U1,qmM,X,MYKt,j,1091619894685,9,2010-12-03,9.999999999E9,jRK,2010-02-06,U,946684800000,9.999999999E9,Qd7l,r,4,a1Da,m,RP,W5,NfU,2004-07-25,2014-08-01,2004-07-17,Renters,ZGO,2K,zI298,i,k4D1,0,AL,oO87m,nA8t,2012-03-26,860,99,2
HdX,9,pb,y2Q4H,N,GHyc6,VIBlF,948662968288,0,2011-09-04,-9.99999999E8,4r50,2013-12-07,iP,1137306544862,9.999999999E9,r,4oKQ0,q0qi,Ys,VqZK,sWbs,bP,5p4BI,2004-10-14,2019-12-22,2016-03-13,Renters,7T,7RyT,b8,fZ,hr,4,ID,wylC,yX5,2003-10-05,1863,39,3
g,0,Ka,ZXo,J2MN,B9,eys,1405779515214,9,2019-04-26,-9.99999999E8,jd1G,2006-05-04,Eut,1305615779284,-9.99999998999985E8,mh8Xl,Of4E,VVUJF,xb2Z,R,c0N,aLy7,U,2003-03-04,2004-03-08,2012-07-24,Renters,KIk,o,DcH,wuG0C,xu9,9,AZ,X,I,2010-12-24,1475,81,4
Ih2,0,Z,vFG,6llNP,4MX,4ORKx,1389561435910,9,2012-02-24,-9.99999999E8,8A,2012-07-17,DjE,1129092828425,9.999999999E9,XYUo,lE,66Z,00CYv,xIv,1rFn,V,lF,2000-05-04,2001-11-28,2010-08-02,Private Passenger,Mz,jG4R,Tof,N1hd,a,9,WA,oW,v,2005-08-12,1832,27,4
22aJE,9,KL,xI8,Iyj,HHFi,oF,1119407106023,9,2009-04-14,9.999999999E9,ksNnM,2011-10-27,vfm56,1049090458951,-9.99999999E8,21,FFq,uLrXs,T,6WC3s,v8Vec,j3PF,SSYbC,2006-05-20,2009-02-21,2006-12-18,Renters,t,Y,ia,q,NXKR,0,MA,bwX,cNV,2002-01-25,1854,92,1
UeUat,0,jdc,ow,C,fbKoN,6TEn,1420070400000,9,2001-12-22,-9.99999999E8,xeEL,2001-03-03,iXoG,1253691629181,9.999999999E9,JW1,XdM,aWS,a,IK,yd,C392L,6XVa,2009-07-22,2004-03-14,2019-07-07,Renters,pszbh,bGCPR,Dc2m,l,s,0,RI,9,w,2011-08-26,1446,62,3
JfD,0,FE,nXq,yXcp1,zRTw,xwXLy,1299122079197,9,2000-08-24,9.999999999E9,ZTKU,2006-05-23,l6Wl,1420070400000,-9.99999999E8,SiDSV,hB,sY,M1x,OO,0cVM,e,pD,2011-05-16,2018-08-21,2017-09-07,Private Passenger,WsPAw,dBDZ,yase,zcFn,0JVm,8,SD,6,63I0b,2000-02-07,631,43,0
vs8,8,J,kkPL,d4Z7,QbEcT,A7,1020265271358,7,2011-09-20,-9.99999999E8,7LydB,2015-07-19,6O,1081527737343,-9.99999999E8,uwZHZ,ht,n2t57,5v,W9ZT,oMDqq,kb1,iC8,2017-02-26,2014-09-25,2003-10-06,Renters,a,kGXya,SAIkZ,nMq,Hx2,0,AL,cx,xJvL,2011-01-15,1516,28,0
H,0,Yo,7lU,COk,Ahq,aXLIO,946684800000,0,2004-10-05,-9.99999999E8,U1P,2011-05-01,wQ,946684800000,-9.99999998999985E8,VAR8,I8fp,KZA,39oNx,a,Q,ziRSa,U7ms,2015-08-15,2000-02-03,2000-04-03,Private Passenger,uZ,ezw,T,NTgUv,GfiE,8,NV,vD,X,2017-10-02,1107,58,3
B5,0,S,Pm,i,L,fP,981236159669,6,2017-07-02,9.999999998999985E9,sU0X,2019-08-10,VLQ7x,946684800000,-9.99999999E8,7VyI,4VnQQ,j,0,GQ9,B,MbmBQ,S,2018-02-10,2011-10-26,2009-11-08,Private Passenger,0r7,EpwD,WFcV,JU9,FXLi,5,AK,XT,W,2007-07-23,1390,49,1
mNW,0,ozuQ,VID7f,J,bQgYG,T6Gx1,946684800000,9,2019-02-24,9.999999999E9,T,2012-11-22,RPF,1350776728481,-9.99999999E8,lXC0,K9d,j,l,YXJR,tMUx,lkGa2,S,2014-06-19,2019-10-13,2000-02-02,Renters,K7,odHy,II1O,9XRPL,mOu3,1,LA,O,GSZ,2000-03-05,1927,18,4
GRk,9,Ihu4I,11,2I1U,1MJw,VhZDy,946684800000,9,2016-07-05,-9.99999998999985E8,BAc1a,2003-12-07,b,946684800000,9.999999999E9,UV,s,Qpou,YFA4,5wnUM,zJQ,Tn5J,ZTA6,2001-01-24,2016-10-25,2005-01-13,Renters,PqGU,kj,PFSbs,CiwS,Ml,9,ID,GC,B9,2010-05-19,1736,64,0
f,9,sapP,f9,h8,6ug,4E,946684800000,0,2004-03-21,-9.99999999E8,UtMp,2006-08-15,L,946684800000,-9.99999999E8,y,4Auu,R,ZrHa,EAosY,kAa0m,TkPh,Xg,2014-07-16,2017-10-04,2019-11-26,Renters,x0e0c,4mI8E,m0,3,7,0,MA,ZK,o9zB,2012-09-10,668,43,3
uYYc,7,I,2uM,dGz,DP8dq,QhSj,1420070400000,9,2017-10-03,-9.99999999E8,e,2011-08-04,u,946684800000,-9.99999999E8,JEVe,QL9h,7ZUS,3J,FGA4,k,js,d5Ry,2005-01-18,2004-12-01,2008-01-27,Private Passenger,b,ght2,ex,VxDl,FHE6,3,UT,xQ,nxc,2013-11-26,803,19,2
QyQg,0,4Pzo,M,aAV,6,xa,1420070400000,9,2012-11-26,9.999999999E9,mCoJQ,2005-11-21,fBbU,1196172423043,-9.99999998999985E8,nZm,qiBV,F8,Mp94x,wj,V,B9ip,fNJF,2013-06-22,2005-06-28,2017-02-05,Private Passenger,PQLRZ,m,7GG,MMm51,O,9,WV,a,En,2007-07-02,733,53,1
roq,0,Wb,e,rujz,gJh,e7v,1420070400000,0,2016-09-14,9.999999999E9,9M05,2006-07-27,ThQ1E,981100323779,-9.99999999E8,1,57,5FO,PeqO,F,6,8,l,2013-05-23,2004-01-02,2014-01-19,Private Passenger,fW0K,BeA,4,Wr,h5ZwJ,9,IN,V4E,cq,2001-04-10,982,75,0
pjg,0,K5tYF,Aythx,SUPI,6tAoF,Xi,1420070400000,8,2001-07-02,9.999999999E9,D,2018-09-08,9Fin8,946684800000,-9.99999999E8,kn,KrW,ocsYe,97xAa,U,Lx,T,D,2018-08-25,2015-01-03,2011-01-18,Renters,9,s,nEpZ,lo,wiJH7,1,AZ,shF0,y6O3W,2019-05-05,1407,33,3
Pnxg,9,8z9,O7Da,HV74,lZJ,8,1110018287865,9,2012-05-21,-9.99999999E8,X,2017-11-12,XMAf,1360301964331,-9.99999999E8,u,vZEB,L,cwuy,sW,ZiWur,z8,ESri,2006-01-20,2011-11-01,2013-12-24,Renters,g,sTp,uRcK,bNt,k,9,HI,6,am,2004-12-21,1169,26,1
M,0,AQ,H,JP3,t4,wjDsM,1050559871516,9,2011-04-22,-9.99999999E8,4V,2013-03-05,1,1420070400000,-9.99999998999985E8,WK1I,VVS,5Fpn,63,Ihqm,dfT,C,T29,2008-06-19,2014-01-02,2008-11-23,Renters,anO,yq9,G,Ptl,aplU,0,HI,q0dEG,0jaE0,2008-09-22,1157,71,2
